Id,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Kitchen Total Value,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Artery,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,SalePrice
2079,-0.05441467122034077,-0.7054037645282393,0.8088082197341129,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,0.3966928367744429,2.7740486863040186,1.4227180548941252,0.817033614368599,0.7637547323434811,0.3901178884894914,1.255024669217828,-0.7986798228343966,0.32831457069817793,0.5174236122916483,-0.03300544484726547,0.8228991759086536,-0.7034656342606412,1.436028713772355,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243000
2272,1.409187420108076,1.02105715398351,0.9047445049524356,0.8867319883101885,1.077646242560976,0.5921336724468437,1.4092884476851235,1.3223479098718227,0.30763852807461056,0.817033614368599,0.7637547323434811,1.7071375753783553,1.255024669217828,1.436225894343429,1.6629040261633703,1.6278437180127348,1.1445524510671574,0.8228991759086536,0.7743256762518594,0.31777947670818785,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270000
2250,-0.05441467122034077,0.3902348952965248,-0.05461834723079197,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,0.10807862883371751,-0.18423758400582485,-0.8495990148817477,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,-0.9701168665954532,-0.7986798228343966,0.32831457069817793,0.07708460485052783,-0.03300544484726547,-0.3922387554741611,0.7743256762518594,-0.8427476143092562,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134000
502,0.6773863744438676,0.7222466103949381,0.4250630788608218,1.0115407494415167,1.077646242560976,0.5921336724468437,0.7513458889049953,0.6170792906977691,2.4513736486331106,0.817033614368599,0.7637547323434811,1.7071375753783553,0.6987392852645076,0.31877303575451615,1.6629040261633703,0.9003270970230574,0.7520331524290164,0.21533021021724624,0.7743256762518594,2.467608350232305,0.7021984975058136,1.7146113377302432,0.6971607504848797,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260000
2166,0.6773863744438676,1.1538618400228755,1.0486489327799198,-0.5860113930394856,1.077646242560976,0.5921336724468437,-0.7381969300433248,-1.122766252323048,0.01674821673038938,0.817033614368599,0.7637547323434811,0.3901178884894914,1.255024669217828,0.31877303575451615,0.32831457069817793,0.07708460485052783,0.35951385379087547,0.21533021021724624,0.7743256762518594,0.02606228443057898,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168675
1622,-0.05441467122034077,0.7554477819047795,0.47303122146998317,-0.38631737522936027,-0.6885643987206242,0.5921336724468437,-1.584472488920367,-0.6123383800803477,0.44465208051935246,0.817033614368599,-0.7712216082183482,0.3901178884894914,0.6987392852645076,1.436225894343429,0.32831457069817793,-0.33453664123573695,0.7520331524290164,-0.3922387554741611,-0.7034656342606412,0.4551825020563369,0.7021984975058136,0.6288794499441838,-0.839155206556074,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160000
1299,-0.7862157168845492,-2.6974740551187195,0.568967506688306,-0.5860113930394856,-0.6885643987206242,-1.659069378150272,-0.8702746184229787,-1.2709549894257675,-0.8495990148817477,-1.027219516731658,0.7637547323434811,-0.9269017983993725,-0.9701168665954532,-1.9161326814233095,-2.3408643402322067,-2.2394814777744974,-3.565679132590534,1.4304681416000609,-0.7034656342606412,-0.8427476143092562,-0.9829607902337999,-1.542584325627935,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95000
832,-0.05441467122034077,1.1206606685130343,1.0486489327799198,-0.5860113930394856,1.077646242560976,0.5921336724468437,-0.8213569560601439,-1.2160702719803158,-0.1286969389417212,0.817033614368599,0.7637547323434811,0.3901178884894914,1.255024669217828,1.436225894343429,0.32831457069817793,-0.1335123117517472,0.7520331524290164,-0.3922387554741611,0.7743256762518594,-0.11979631170822545,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173000
2470,0.6773863744438676,1.1538618400228755,1.0486489327799198,-0.5860113930394856,1.077646242560976,0.5921336724468437,0.6192682005253413,0.42223854376641584,-0.38375293656962534,0.817033614368599,0.7637547323434811,-0.9269017983993725,1.255024669217828,0.31877303575451615,0.32831457069817793,0.4982784380550778,0.35951385379087547,0.21533021021724624,0.7743256762518594,-0.37557732812554917,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,187750
1017,0.6773863744438676,0.48983840982604876,0.329126793642499,0.18156248791818358,-0.6885643987206242,0.5921336724468437,-0.6085651247818125,0.243863212068698,1.2857045024493834,0.817033614368599,-0.7712216082183482,0.3901178884894914,0.6987392852645076,1.436225894343429,0.32831457069817793,0.35468963128079944,0.7520331524290164,0.8228991759086536,0.7743256762518594,1.298625688424206,0.7021984975058136,0.6288794499441838,-0.839155206556074,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215000
1384,-0.7862157168845492,-0.14098384886093662,-0.822108628977374,1.5357375461930958,-0.6885643987206242,-0.533467852851714,0.08117391453415836,-0.2034472351117329,-0.864354320529643,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,0.31877303575451615,-1.0062748847670144,-0.9471822168059916,-0.03300544484726547,-0.9998077211655685,-0.7034656342606412,-0.8575448631929029,-0.9829607902337999,-1.542584325627935,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120000
1790,0.6773863744438676,1.1206606685130343,1.0486489327799198,0.3063712490495119,1.077646242560976,0.5921336724468437,1.1108907072718313,0.9848068975822951,0.04836672883302212,0.817033614368599,0.7637547323434811,0.3901178884894914,1.255024669217828,0.31877303575451615,0.32831457069817793,0.9769077939693392,0.35951385379087547,0.21533021021724624,0.7743256762518594,0.057770674895536465,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249000
2530,0.6773863744438676,-0.14098384886093662,-0.822108628977374,1.0614642538940482,-0.6885643987206242,-0.533467852851714,0.7195494083691527,0.5127983275514111,-0.3141922099438333,0.817033614368599,-0.7712216082183482,0.3901178884894914,-0.9701168665954532,0.31877303575451615,0.32831457069817793,0.04358054993652953,0.35951385379087547,0.8228991759086536,-0.7034656342606412,-0.30581886910264267,-0.9829607902337999,0.6288794499441838,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164500
2893,0.6773863744438676,0.48983840982604876,0.08928608059669216,-0.5860113930394856,1.077646242560976,-3.9102724287473873,-2.5432586712319294,0.4057731285327803,-0.3964003414106784,0.817033614368599,0.7637547323434811,-0.9269017983993725,-0.9701168665954532,0.31877303575451615,-1.0062748847670144,-0.7461578873220017,-0.03300544484726547,0.21533021021724624,0.7743256762518594,-0.38826068431153216,-0.9829607902337999,-0.4568524378418756,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230000
2027,0.6773863744438676,-1.4026283662349073,0.28115865103333765,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.8996252158406797,-1.3038858198930383,-0.29311320187541146,-1.027219516731658,0.7637547323434811,-0.26839195495494056,1.255024669217828,-0.7986798228343966,0.32831457069817793,-0.05693161480546536,-0.03300544484726547,0.8228991759086536,-0.7034656342606412,-0.2846799421260044,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140000
683,-0.7862157168845492,-0.6390014215085567,-1.5416307681147947,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.7528722287521752,-1.1392316675566834,-1.5831484956628272,-1.027219516731658,-0.7712216082183482,-1.5854116418438045,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-1.09077102358027,-0.4255247434854064,0.21533021021724624,0.7743256762518594,-1.5783822730962698,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,118900
823,1.409187420108076,1.2202641830425582,1.1445852179982425,-0.5860113930394856,1.077646242560976,0.5921336724468437,1.0472977462001458,0.8805259344359371,-0.03173350182698082,0.817033614368599,0.7637547323434811,-0.26839195495494056,1.255024669217828,0.31877303575451615,1.6629040261633703,2.0873278996904254,0.7520331524290164,0.8228991759086536,0.7743256762518594,-0.022557247615689162,1.123488319440717,-0.4568524378418756,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239900
2374,-0.05441467122034077,0.12462552321779406,-0.438363488104083,-0.5860113930394856,-0.6885643987206242,0.5921336724468437,0.07139038206159139,-0.21442417860082325,-0.8727859237570117,0.817033614368599,-0.7712216082183482,-1.5854116418438045,-0.41383148264213293,0.31877303575451615,0.32831457069817793,-0.1335123117517472,0.35951385379087547,-0.3922387554741611,-0.7034656342606412,-0.8660004339835583,-0.14038114636399318,0.6288794499441838,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146300
1594,-0.7862157168845492,0.12462552321779406,-0.438363488104083,-0.5860113930394856,-0.6885643987206242,0.5921336724468437,0.0004597716354809123,-0.29400701889672815,-0.933915047155435,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,-0.7986798228343966,0.32831457069817793,0.14887900823766703,-0.03300544484726547,-0.3922387554741611,-0.7034656342606412,-0.9273033222158094,-0.9829607902337999,-1.542584325627935,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124000
2049,-0.7862157168845492,-0.27378853490030197,-1.0139811994140195,-0.5860113930394856,-0.6885643987206242,0.5921336724468437,-0.28081678695081924,-0.406520689659904,-1.0203389802359646,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-0.7653030615585722,-0.4255247434854064,-0.9998077211655685,-0.7034656342606412,-1.0139729228200265,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,130000
1813,0.6773863744438676,0.9546548109638274,0.8088082197341129,0.08795591706968735,-0.6885643987206242,0.5921336724468437,0.7562376551412787,0.5539618656354998,-0.28257369784120057,0.817033614368599,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,-0.7986798228343966,0.32831457069817793,0.3403307506033716,-0.03300544484726547,0.21533021021724624,-0.7034656342606412,-0.27411047863768523,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179000
365,0.6773863744438676,0.6226430958654141,0.28115865103333765,-0.5860113930394856,-0.6885643987206242,0.5921336724468437,0.9396788890019093,0.8091758017568499,-0.08653892280487757,0.817033614368599,-0.7712216082183482,-0.9269017983993725,-0.9701168665954532,0.31877303575451615,0.32831457069817793,0.15366530179680965,0.35951385379087547,0.21533021021724624,-0.7034656342606412,-0.0775184577549488,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180500
176,-1.5180167625487575,-0.871409622077446,-1.6375670533331175,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.7161839819800491,-1.0980681294725947,-1.5515299835601946,-1.027219516731658,-0.7712216082183482,-1.5854116418438045,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-1.1864968947631223,-0.4255247434854064,-0.9998077211655685,0.7743256762518594,-1.5466738826313122,-0.9829607902337999,-1.542584325627935,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80000
510,1.409187420108076,1.2202641830425582,1.192553360607404,0.6246335899343991,1.077646242560976,0.5921336724468437,1.3041154736050287,1.182391880385921,0.20013558692565928,0.817033614368599,2.2987310729053103,0.3901178884894914,1.255024669217828,1.436225894343429,1.6629040261633703,1.7810051119052983,1.1445524510671574,0.8228991759086536,0.7743256762518594,0.20997094912733238,1.123488319440717,-0.4568524378418756,2.2334767075258335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,287090
1326,-0.7862157168845492,-0.5061967354691913,-1.3497581976781492,-0.5860113930394856,-0.6885643987206242,-3.9102724287473873,-2.5432586712319294,-0.7275962867157961,-1.2669633746364999,-1.027219516731658,-0.7712216082183482,-1.5854116418438045,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-0.7653030615585722,-0.4255247434854064,-0.9998077211655685,-0.7034656342606412,-1.261298368446695,-0.9829607902337999,-1.542584325627935,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,97000
2423,0.6773863744438676,1.02105715398351,0.8567763623432743,-0.3363938707768289,1.077646242560976,0.5921336724468437,0.8027094343859719,0.9985280769436581,0.05890623286723303,0.817033614368599,0.7637547323434811,-0.9269017983993725,0.6987392852645076,1.436225894343429,0.32831457069817793,-0.33453664123573695,0.7520331524290164,0.21533021021724624,0.7743256762518594,0.06834013838385562,0.7021984975058136,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246990
1631,-0.05441467122034077,-0.24058736339046063,-0.9660130568048582,0.2751690587666798,-0.6885643987206242,-0.533467852851714,0.641281148588617,-0.052514262136740895,-0.7484197761533229,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,0.6987392852645076,-0.7986798228343966,0.32831457069817793,0.05793943061395737,-0.03300544484726547,0.21533021021724624,-0.7034656342606412,-0.7412807648213922,0.7021984975058136,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154204
1263,0.6773863744438676,-0.43979439244950863,0.8088082197341129,0.19404336403131642,-0.6885643987206242,-0.533467852851714,0.6657399797700344,0.45242513836141424,-0.3605660276943613,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,1.255024669217828,0.31877303575451615,0.32831457069817793,0.1297338340010966,0.35951385379087547,1.4304681416000609,-0.7034656342606412,-0.352324508451247,1.123488319440717,-0.4568524378418756,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186000
1046,-0.7862157168845492,0.02502200868827006,-0.5822679159315671,1.6355845550981585,-0.6885643987206242,-0.533467852851714,-1.0023523068026328,-1.4191437265284867,-0.38164503576278314,0.817033614368599,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-0.9758999781608472,-0.4255247434854064,-0.9998077211655685,-0.7034656342606412,-0.37346343542788535,-0.9829607902337999,0.6288794499441838,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,111750
1424,0.6773863744438676,1.1870630115327168,1.0966170753890812,-0.5860113930394856,1.077646242560976,0.5921336724468437,-1.0072440730389163,-1.424632198273032,-0.2678183921933053,0.817033614368599,0.7637547323434811,-0.26839195495494056,1.255024669217828,1.436225894343429,0.32831457069817793,0.07708460485052783,0.7520331524290164,0.21533021021724624,0.7743256762518594,-0.25931322975403837,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,177439
