Id,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Artery,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,SalePrice
2714,-0.05056071332349312,0.21615315359467446,-0.3009195716811857,0.7455703756518576,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.6893554195217015,-0.5206977286368287,-0.987467666566634,-1.2203153393705024,-1.3077026104684446,-0.1381758028673371,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,0.6780554057861491,0.7148603739892083,1.453302415909336,0.349953109424795,-0.11711068985639189,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,149500
799,-1.5573810928104561,-1.0544308868372672,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,0.36313084389019623,-1.2370040835621259,-1.0159058774819865,-0.7673384641582282,-1.2203153393705024,-1.0723017715703418,0.10419142048344324,-1.0168603965221126,-0.777807374923457,0.4483819259709319,0.6780554057861491,1.27356392853063,-0.7969722925954422,-1.0058652230895542,-0.8222448786975428,0.27783326201866687,-0.7359796651843055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,108000
2107,0.7028494764199883,1.1523729728603156,1.0428398282119482,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,1.3305285340966917,-1.2370040835621259,-1.0159058774819865,0.5189586824451072,0.8883149252824465,0.3032332509065246,-0.4907099459230176,0.8364496810101251,0.7755163370002661,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,1.705771441939144,1.7730406774539154,0.4546451373195291,0.825134553056362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,194000
2486,-0.8039709030669746,-0.3188296002714062,-1.0687820859058337,-0.25352916804574027,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-0.7554142077911691,-0.930606866197653,-0.1493854019755949,0.8883149252824465,-0.41147772984434206,-1.0459512212357145,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,0.7838941069961898,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,129500
1911,-0.8039709030669746,-0.11821106757162594,-0.7808336430715906,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,1.3676495832967923,-1.2203153393705024,1.2108027502727046,0.2143583401883434,0.8364496810101251,-0.777807374923457,1.133073245358977,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,1.705771441939144,1.6065506606441993,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,126000
896,-0.8039709030669746,-0.7200666656709667,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-1.9970339582587575,0.36313084389019623,-0.2738243320202122,1.5383256270877743,0.08930891388894156,-1.2203153393705024,0.6662610506529966,-0.2086826314784732,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,-1.0058652230895542,-1.3168181639264056,-0.7830379897865067,-0.04774651520723704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,120000
272,0.7028494764199883,1.0855001286270556,0.9948484210729077,0.1277061841546589,1.1048709683240838,-0.9151839233783932,0.6307952968590251,1.3305285340966917,1.1709452952926585,0.6711190123637183,1.1369117446277404,0.8883149252824465,0.9952549941732368,0.046904622236895156,0.8364496810101251,0.7755163370002661,0.4483819259709319,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.6957523333910459,-0.7830379897865067,-0.14846356154534462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,213000
2521,1.4562596661634697,0.28302599782793453,-0.2049367574031047,-0.5887533570495396,1.1048709683240838,0.5228107464954199,0.6307952968590251,2.297926224303187,1.1709452952926585,0.8962136254751537,0.481828455532846,-1.2203153393705024,0.2635270853092542,-0.5215566834403896,-1.0168603965221126,0.7755163370002661,-1.6056920321932031,0.6780554057861491,0.1561568194477867,1.453302415909336,0.349953109424795,0.098346978956182,0.39276098096422735,0.573341937211093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,190000
2324,-0.05056071332349312,0.7176994853441251,0.46694294254346225,0.14742525409605886,-0.6883127935519869,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,0.6545330935028757,0.3067859572321859,-0.1660002070440279,0.10186626823465345,-0.6471469719039759,0.8364496810101251,-0.777807374923457,-0.2363093934171131,0.6780554057861491,0.7148603739892083,1.453302415909336,0.349953109424795,-0.3031877674672511,-0.7830379897865067,-0.29953913105250596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,183500
1953,0.7028494764199883,-0.28539317815477616,0.7068999782386647,1.8038271291736554,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,1.3305285340966917,-0.2738243320202122,-0.4425069682928564,-0.8469032361130737,-1.2203153393705024,-0.27817845962493437,0.4148621340512617,0.8364496810101251,-0.777807374923457,-0.2363093934171131,2.2756976824951294,0.7148603739892083,-0.7969722925954422,-1.0058652230895542,-0.9201801827032582,3.2836351421333254,0.03618435674118593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,172000
887,-1.5573810928104561,-1.1213037310705272,-1.2607477144619956,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,0.36313084389019623,0.6893554195217015,0.6189918388010701,-0.6055567611833756,0.8883149252824465,-0.8992963357536637,-1.424925425020571,-1.0168603965221126,-0.777807374923457,-2.2903833515812484,0.6780554057861491,1.27356392853063,-0.7969722925954422,-1.0058652230895542,-0.861419000299829,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000
1479,0.7028494764199883,1.1858093949769457,1.0908312353509888,0.8047275854760575,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,-0.8832185265952456,1.3782582195574384,0.8883149252824465,1.2221473690147817,0.22317169376473542,0.8364496810101251,0.7755163370002661,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,1.705771441939144,1.714279495050486,-0.7830379897865067,-0.33311147983187517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,218836
1317,-0.05056071332349312,-2.2247056609193185,0.7548913853777052,-0.5887533570495396,-0.6883127935519869,1.960805416369233,-1.9970339582587575,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-1.4913778889473222,0.8883149252824465,0.24934631188165768,0.9899334549108405,0.8364496810101251,-0.777807374923457,0.4483819259709319,0.6780554057861491,0.7148603739892083,-0.7969722925954422,0.349953109424795,1.0189388366099068,-0.7830379897865067,-0.31632530544219056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,163000
1750,0.7028494764199883,1.1523729728603156,1.0428398282119482,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,1.3305285340966917,-1.2370040835621259,-1.0159058774819865,1.2350416300387166,0.8883149252824465,1.1115373362795287,0.1372414963949133,0.8364496810101251,0.7755163370002661,-0.2363093934171131,0.6780554057861491,1.27356392853063,0.3281650616569469,0.349953109424795,0.3431852389704705,0.10102138671780458,-0.43382852616998274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,206580
2815,-0.05056071332349312,1.1189365507436855,1.0428398282119482,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.8389467589175891,0.8883149252824465,-1.1488779480793632,-0.01478885279784893,0.8364496810101251,0.7755163370002661,1.133073245358977,0.6780554057861491,1.27356392853063,1.453302415909336,0.349953109424795,-0.3619489498706804,-0.7830379897865067,-0.33311147983187517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,163990
2692,-0.8039709030669746,-2.0575235503361684,0.9468570139338672,-0.5887533570495396,-2.4814965554280577,1.960805416369233,-1.9970339582587575,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-1.7194635685512125,-0.1660002070440279,-1.3275556932670798,-0.29240949045419734,-1.0168603965221126,-0.777807374923457,0.4483819259709319,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.3619489498706804,-0.7830379897865067,0.4726248908729854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,116500
1090,0.7028494764199883,1.0186272843937954,0.8988656067948267,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.5419049436194993,0.8883149252824465,-0.8312286233012003,0.5668924832440239,0.8364496810101251,0.7755163370002661,0.4483819259709319,0.6780554057861491,1.27356392853063,1.453302415909336,0.349953109424795,-0.3129812978678227,0.4369639497894429,0.06975670552055513,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,188000
1912,-0.8039709030669746,-0.18508391180488604,-0.8768164573496716,-0.01690032874894079,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,1.3305285340966917,1.1709452952926585,0.41048314455047746,-0.6665564196820906,0.8883149252824465,0.4166794383272971,-0.4025764101590975,0.8364496810101251,-0.777807374923457,-0.2363093934171131,0.6780554057861491,0.7148603739892083,1.453302415909336,0.349953109424795,-0.15628481145867804,0.4546451373195291,-0.06453268959692164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,175000
1634,1.4562596661634697,0.5505173747609748,0.17899449970921927,-0.5887533570495396,1.1048709683240838,0.5228107464954199,0.6307952968590251,2.297926224303187,1.1709452952926585,-0.4282904664121342,0.322698911623155,-0.1660002070440279,0.13022781508984657,-0.6251135879629958,0.8364496810101251,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.07875991815503892,-0.7830379897865067,1.0769271689016309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,182000
1974,-0.8039709030669746,-1.5225407964700877,-0.2049367574031047,-0.5887533570495396,1.1048709683240838,1.960805416369233,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.5153833529678842,-1.2203153393705024,-0.4908900610388828,-1.1076446962704585,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.5488493773824729,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,103000
634,-0.05056071332349312,-0.41913886662129635,0.6589085710996242,-0.5887533570495396,1.1048709683240838,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.6893554195217015,0.6616413444432369,-0.1493854019755949,-1.2203153393705024,-0.41147772984434206,-1.0459512212357145,0.8364496810101251,0.7755163370002661,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.817348113497257,0.596094637560219,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,149500
1683,0.7028494764199883,0.21615315359467446,-0.3009195716811857,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,0.6307952968590251,-0.6042668463162992,1.1709452952926585,0.48156565395408857,0.04422220978119578,-1.2203153393705024,-0.22145536591454815,-0.8983275488311482,0.8364496810101251,-0.777807374923457,-1.6056920321932031,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.7096192790909701,0.1717461368381495,-0.1988220847143984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,142500
2199,-0.8039709030669746,-1.5225407964700877,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,-0.9151839233783932,-0.6831193306998662,0.36313084389019623,0.20776554375074463,-0.2600618608235878,0.651566635703183,-1.2203153393705024,0.8194134036710394,-0.08970235819718103,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.5480260274815396,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,136500
2789,-0.05056071332349312,0.7176994853441251,0.46694294254346225,-0.5887533570495396,-0.6883127935519869,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,-0.21504293820130072,-1.0988583473034177,0.8883149252824465,-1.4268211072602557,-0.3144428743951774,0.8364496810101251,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,0.098346978956182,-0.7830379897865067,0.06975670552055513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,137000
1018,0.7028494764199883,0.5505173747609748,0.17899449970921927,0.081695020958059,1.1048709683240838,0.5228107464954199,0.6307952968590251,0.36313084389019623,1.1709452952926585,1.313231013976339,1.6726478757903667,0.8883149252824465,1.5738305500191765,0.4963856546328878,0.8364496810101251,2.3288400489239893,-0.2363093934171131,0.6780554057861491,1.8322674830720516,0.3281650616569469,0.349953109424795,0.3138046477687559,-0.7830379897865067,0.06975670552055513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,226500
14,0.7028494764199883,0.617390218994235,0.27497731398730024,-0.5887533570495396,-0.6883127935519869,-0.9151839233783932,0.6307952968590251,2.297926224303187,1.1709452952926585,0.49341273885469045,0.6780882263547982,-0.1660002070440279,0.5896848741439751,-0.2681727681191193,-1.0168603965221126,0.7755163370002661,-0.9210007128051582,0.6780554057861491,-0.4025467350936349,-0.7969722925954422,0.349953109424795,0.20607581336246894,0.9143560131017711,-0.7359796651843055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,171500
2782,-0.8039709030669746,0.1492803093614144,-0.3969023859592667,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,1.3305285340966917,0.6893554195217015,0.1285225239161532,-0.3536016499930317,-0.1660002070440279,-0.5079069891519986,-1.1208647266350464,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,0.5488493773824729,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,132500
1175,0.7028494764199883,0.9851908622771655,0.8028827925167458,2.783207602929853,-0.6883127935519869,-0.9151839233783932,-0.6831193306998662,-0.6042668463162992,1.1709452952926585,0.5976670859799869,-0.494166080446592,0.8883149252824465,-0.7404716733645823,0.7189228324367861,0.8364496810101251,-0.777807374923457,0.4483819259709319,0.6780554057861491,0.7148603739892083,1.453302415909336,0.349953109424795,0.40194642137389974,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,223000
1232,-0.05056071332349312,-0.3188296002714062,0.9948484210729077,0.9690531683210571,1.1048709683240838,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,0.728479248592867,-1.2203153393705024,1.1455711925057603,0.16368155712408933,-1.0168603965221126,0.7755163370002661,0.4483819259709319,0.6780554057861491,1.27356392853063,0.3281650616569469,0.349953109424795,-0.009381855450104944,-0.7830379897865067,-0.13167738715566002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,174000
2590,-0.8039709030669746,-0.6866302435543367,0.32296872112634073,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-0.2738243320202122,0.7398321047872092,-0.4252099447523926,0.8883149252824465,-0.7064378171383505,-1.2750984142219068,-1.0168603965221126,-0.777807374923457,-1.6056920321932031,-0.9195868709228314,-0.9612502896350565,1.453302415909336,-1.0058652230895542,-0.9495607739049728,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,142000
2463,1.4562596661634697,1.1523729728603156,1.0428398282119482,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,1.1793462896703246,0.8883149252824465,1.0094357676008334,0.05792131420738517,0.8364496810101251,0.7755163370002661,0.4483819259709319,0.6780554057861491,1.27356392853063,0.3281650616569469,0.349953109424795,1.528202417439627,-0.7830379897865067,1.614084749371538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,232600
2358,-0.05056071332349312,0.0824074651281543,0.7068999782386647,0.061975951016659044,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.6893554195217015,0.5550175803378201,-0.011473130587196059,-2.2746304716969767,0.49892792420735715,-0.3386795967302554,-1.0168603965221126,0.7755163370002661,-0.9210007128051582,0.6780554057861491,0.1561568194477867,0.3281650616569469,0.349953109424795,0.098346978956182,1.5597193579499182,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,181000
1699,1.4562596661634697,1.1523729728603156,1.0428398282119482,1.041356424772857,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,1.5426920815974525,0.8883149252824465,1.4206781970011335,0.3774053813515956,0.8364496810101251,0.7755163370002661,0.4483819259709319,0.6780554057861491,1.27356392853063,0.3281650616569469,1.705771441939144,1.968911285465346,-0.7830379897865067,0.002612007961816741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250000
115,0.7028494764199883,0.5505173747609748,0.17899449970921927,-0.3126863778699402,-0.6883127935519869,0.5228107464954199,0.6307952968590251,-0.6042668463162992,1.1709452952926585,-0.0823555873145599,-0.17060267449688704,-1.2203153393705024,-0.4341669673284965,0.5536724528794359,0.8364496810101251,-0.777807374923457,0.4483819259709319,0.6780554057861491,0.7148603739892083,-0.7969722925954422,0.349953109424795,0.15710816135961125,1.232617388643323,0.37190784453487785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,196500
589,-0.05056071332349312,-0.08477464545499591,-0.7328422359325502,0.7258513057104576,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,1.3305285340966917,0.20776554375074463,1.2468873385329686,0.4553068648812308,-1.2203153393705024,0.23516553845406113,-0.5435900673813697,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.626374270686112,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,113000
1641,1.4562596661634697,1.1858093949769457,1.0908312353509888,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,1.3305285340966917,1.1709452952926585,1.2231931687317648,0.9936951551090186,0.8883149252824465,0.8109049396144815,-0.09631237337947504,0.8364496810101251,0.7755163370002661,0.4483819259709319,0.6780554057861491,1.27356392853063,0.3281650616569469,0.349953109424795,0.5047784905799009,0.4546451373195291,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,392000
2821,-0.05056071332349312,0.11584388724478434,-0.4448937930983072,1.054502471400457,-0.6883127935519869,0.5228107464954199,0.6307952968590251,2.297926224303187,1.1709452952926585,1.2231931687317648,-0.2634282417775401,-1.2203153393705024,-0.4341669673284965,-1.0635779283884985,0.8364496810101251,-0.777807374923457,-1.6056920321932031,-0.9195868709228314,-0.9612502896350565,-1.9221096468478314,-2.361683555603903,-2.271687377982131,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,127500
1846,-0.05056071332349312,0.9517544401605353,0.7548913853777052,0.8310196787312575,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,-0.027858996771791343,-0.7646863050930667,0.8883149252824465,-1.0325956059730714,0.24300173931161745,0.8364496810101251,0.7755163370002661,-1.6056920321932031,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,-0.11711068985639189,-0.7830379897865067,-0.1988220847143984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,177000
